Drillhole ID,Depth,Dip,Azimuth
TH870,341.0,40.369999,196.050003
TH870,353.0,39.599998,195.779999
TH870,365.0,38.73,196.080002
TH871,0.0,59.5,210.800003
TH871,30.0,57.93,210.229996
TH871,50.0,55.650002,209.589996
TH871,62.0,55.34,209.339996
TH871,74.0,54.66,210.440002
TH871,86.0,54.91,209.75
TH871,98.0,54.5,211.089996
TH871,110.0,54.349998,210.660004
TH871,122.0,54.259998,210.330002
TH871,134.0,53.830002,210.630005
TH871,146.0,53.560001,210.729996
TH871,158.0,53.41,210.800003
TH871,170.0,53.360001,210.649994
TH871,182.0,53.169998,210.800003
TH871,194.0,52.540001,211.720001
TH871,206.0,52.59,211.320007
TH871,218.0,52.57,211.300003
TH871,230.0,52.369999,211.889999
TH871,242.0,51.959999,212.380005
TH871,254.0,51.959999,212.479996
TH871,266.0,52.0,211.779999
TH871,278.0,51.48,212.360001
TH871,290.0,50.650002,212.679993
TH871,302.0,50.400002,212.339996
TH871,314.0,50.290001,212.960007
TH871,326.0,50.049999,213.759995
TH871,338.0,50.02,211.820007
TH871,350.0,49.939999,212.25
TH871,362.0,50.220001,212.350006
TH872,0.0,58.5,203.800003
TH872,30.0,56.860001,205.529999
TH872,44.0,55.119999,205.110001
TH872,56.0,54.43,206.580002
TH872,68.0,54.700001,205.360001
TH872,80.0,54.490002,205.479996
TH872,92.0,53.82,206.0
TH872,104.0,53.049999,207.089996
TH872,116.0,53.18,205.869995
TH872,128.0,52.82,206.729996
TH872,140.0,52.459999,207.350006
TH872,152.0,52.220001,207.669998
TH872,164.0,52.049999,208.130005
TH872,176.0,52.299999,207.080002
TH872,188.0,51.669998,208.860001
TH872,200.0,51.549999,209.0
TH872,212.0,51.509998,209.029999
TH872,224.0,51.130001,209.75
TH872,236.0,50.709999,209.820007
TH872,248.0,50.740002,209.580002
TH872,260.0,50.529999,209.529999
TH872,272.0,50.02,211.149994
TH872,284.0,49.939999,211.169998
TH872,296.0,49.950001,211.449997
TH872,308.0,50.09,211.270004
TH872,320.0,49.779999,208.919998
TH872,332.0,49.84,210.860001
TH872,344.0,49.490002,210.710007
TH872,356.0,49.23,211.210007
TH872,368.0,48.689999,212.089996
TH872,380.0,47.630001,211.679993
TH872,392.0,46.689999,209.619995
THCD003,15.0,57.200001,23.4
THCD003,39.0,56.599998,23.5
THCD003,75.0,56.700001,26.1
THCD003,117.0,57.799999,25.9
THCD003,140.5,56.099998,26.9
THCD003,150.0,57.0,27.799999
THCD003,180.0,56.599998,25.5
THCD003,214.5,56.299999,26.9
THCD003,270.0,56.099998,26.6
THCD003,300.0,55.400002,26.9
THCD003,340.5,55.299999,26.5
THP014,0.0,60.0,25.799999
THP014,48.0,60.0,25.799999
THP015,0.0,60.0,25.799999
THP015,42.0,60.0,25.799999
THP016,0.0,60.0,25.799999
THP016,24.0,60.0,25.799999
THP017,0.0,60.0,25.799999
THP017,42.0,60.0,25.799999
THP018,0.0,60.0,25.799999
THP018,18.0,60.0,25.799999
THP019,0.0,60.0,25.799999
THP019,36.0,60.0,25.799999
THP020,0.0,60.0,25.799999
THP020,30.0,60.0,25.799999
THP021,0.0,60.0,25.799999
THP021,21.0,60.0,25.799999
THP026,0.0,60.0,205.800003
THP026,72.0,60.0,205.800003
THP031,0.0,60.0,205.800003
THP031,78.0,60.0,205.800003
THP044,0.0,60.0,205.800003
THP044,84.0,60.0,205.800003
THP045,0.0,60.0,205.800003
THP045,24.0,60.0,205.800003
THP052,0.0,60.0,205.800003
THP052,30.0,60.0,205.800003
THP053,0.0,60.0,205.800003
THP053,36.0,60.0,205.800003
THP054,0.0,60.0,205.800003
THP054,48.0,60.0,205.800003
THP055,0.0,60.0,205.800003
THP055,84.0,60.0,205.800003
THP056,0.0,60.0,205.800003
THP056,72.0,60.0,205.800003
THP057,0.0,60.0,205.800003
THP057,90.0,60.0,205.800003
THP058,0.0,60.0,205.800003
THP058,60.0,60.0,205.800003
THP059,0.0,60.0,205.800003
THP059,36.0,60.0,205.800003
THP060,0.0,60.0,205.800003
THP060,36.0,60.0,205.800003
THP061,0.0,60.0,205.800003
THP061,51.0,60.0,205.800003
THP062,0.0,60.0,205.800003
THP062,48.0,60.0,205.800003
THP063,0.0,60.0,205.800003
THP063,66.0,60.0,205.800003
THP064,0.0,60.0,205.800003
THP064,36.0,60.0,205.800003
THP065,0.0,60.0,205.800003
THP065,36.0,60.0,205.800003
THP066,0.0,60.0,205.800003
THP066,48.0,60.0,205.800003
THP067,0.0,60.0,205.800003
THP067,42.0,60.0,205.800003
THP068,0.0,60.0,205.800003
THP068,54.0,60.0,205.800003
THP069,0.0,60.0,205.800003
THP069,48.0,60.0,205.800003
THP070,0.0,60.0,205.800003
THP070,48.0,60.0,205.800003
THP071,0.0,60.0,205.800003
THP071,48.0,60.0,205.800003
THP072,0.0,60.0,205.800003
THP072,48.0,60.0,205.800003
THP073,0.0,60.0,205.800003
THP073,48.0,60.0,205.800003
THP074,0.0,60.0,205.800003
THP074,72.0,60.0,205.800003
THP075,0.0,60.0,205.800003
THP075,78.0,60.0,205.800003
THP076,0.0,60.0,185.800003
THP076,24.0,60.0,185.800003
THP077,0.0,60.0,185.800003
THP077,29.0,60.0,185.800003
THP078,0.0,60.0,185.800003
THP078,66.0,60.0,185.800003
THP081,0.0,60.0,185.800003
THP081,42.0,60.0,185.800003
THP082,0.0,60.0,185.800003
THP082,42.0,60.0,185.800003
THP083,0.0,60.0,185.800003
THP083,54.0,60.0,185.800003
THP084,0.0,60.0,185.800003
THP084,42.0,60.0,185.800003
THP085,0.0,60.0,185.800003
THP085,54.0,60.0,185.800003
THP086,0.0,60.0,205.800003
THP086,36.0,60.0,205.800003
THP087,0.0,60.0,205.800003
THP087,30.0,60.0,205.800003
THP088,0.0,60.0,205.800003
THP088,31.0,60.0,205.800003
THP089,0.0,60.0,205.800003
THP089,48.0,60.0,205.800003
THP090,0.0,60.0,205.800003
THP090,42.0,60.0,205.800003
THPC01,0.0,60.0,27.799999
THPC01,30.0,60.099998,27.799999
THPC01,48.0,60.099998,28.799999
THRC011,0.0,60.0,205.800003
THRC011,25.0,60.0,205.800003
THRC012,0.0,60.0,205.800003
THRC012,39.0,60.0,205.800003
THRC019,0.0,60.0,205.800003
THRC21,12.0,58.099998,26.700001
THRC21,27.0,58.599998,27.200001
THRC22,15.0,53.5,26.299999
THRC22,25.0,51.599998,28.6
THRC22,75.0,50.400002,27.799999
THRC22,105.0,48.099998,28.0
THRC22,135.0,47.099998,28.700001
THRC22,170.0,46.099998,34.400002
THRC23,15.0,58.5,27.5
THRC23,33.0,56.799999,27.700001
THRC24,15.0,59.400002,24.799999
THRC24,51.0,54.099998,27.1
THRC25,15.0,56.0,31.799999
THRC25,17.0,56.599998,33.5
THRC25A,15.0,54.099998,23.799999
THRC25A,45.0,56.400002,24.200001
THRC25A,75.0,57.799999,24.299999
THRC25A,99.0,58.799999,24.6
THRC25A,135.0,62.599998,28.1
THRC26,15.0,57.700001,26.799999
THRC26,39.0,57.400002,28.299999
THRC27,15.0,55.200001,26.299999
THRC27,45.0,55.299999,27.299999
THRC27,75.0,54.799999,23.799999
THRC27,105.0,55.400002,27.1
THRC27,132.0,55.200001,27.799999
THRC28,15.0,49.299999,41.400002
THRC28,42.0,47.700001,42.299999
THRC29,15.0,53.099998,24.299999
THRC29,39.0,50.299999,26.799999
THRC30,15.0,58.200001,23.5
THRC30,39.0,52.200001,28.0
THRC31,15.0,59.200001,32.099998
THRC31,39.0,59.700001,28.799999
THRC32,15.0,55.200001,30.299999
THRC32,30.0,54.200001,31.799999
THRC32,60.0,53.0,35.799999
THRC32,86.0,52.400002,36.599998
TP01,0.0,60.0,27.799999
TP02,0.0,60.0,27.799999
TP03,0.0,60.0,27.799999
TP04,0.0,60.0,27.799999
TP05,0.0,60.0,27.799999
TP06,0.0,60.0,27.799999
TP07,0.0,60.0,27.799999
TP08,0.0,60.0,27.799999
TP09,0.0,60.0,27.799999
TP10,0.0,60.0,27.799999
TP11,0.0,60.0,27.799999
TP12,0.0,60.0,27.799999
TP13,0.0,60.0,27.799999
TP14,0.0,60.0,27.799999
TR1,0.0,60.0,27.799999
TR1,6.0,60.5,27.799999
TR1,50.0,59.5,31.799999
TR1,100.0,56.0,35.799999
TR1,150.0,55.0,35.799999
TR1,200.0,53.5,35.299999
TR1,250.0,52.0,35.299999
TR1,300.0,50.299999,36.799999
TR1,350.0,49.299999,36.799999
TR1,400.0,47.200001,39.299999
TR1,448.0,45.5,38.799999
TR2,0.0,60.0,27.799999
TR2,50.0,60.200001,28.799999
TR2,100.0,60.5,29.799999
TR2,150.0,61.200001,30.799999
TR2,200.0,62.0,31.799999
TR2,250.0,60.0,32.799999
TR2,300.0,59.799999,32.299999
TR2,350.0,59.5,31.299999
TR2,400.0,59.299999,29.799999
TR2,450.0,58.700001,29.799999
TR2,469.0,58.5,28.799999
TRRC055,0.0,60.0,25.799999
TRRC063,0.0,60.0,25.799999
TRRC065,0.0,60.0,25.799999
TRRC066,0.0,60.0,25.799999
TRRC067,0.0,60.0,25.799999
TRRC068,0.0,60.0,27.799999
TRRC069,0.0,60.0,27.799999
TRRC070,0.0,60.0,27.799999
TRRC072,0.0,60.0,25.799999
TRRC072,1.0,61.700001,25.799999
TRRC072,10.0,61.900002,26.200001
TRRC072,20.0,61.700001,26.299999
TRRC072,30.0,61.299999,26.0
TRRC072,40.0,60.799999,23.9
TRRC072,50.0,60.0,24.9
TRRC072,60.0,60.299999,25.6
TRRC072,70.0,60.099998,25.9
TRRC072,80.0,60.299999,26.299999
TRRC072,90.0,61.200001,26.9
TRRC072,100.0,61.299999,27.799999
TRRC072,110.0,61.200001,28.6
TRRC072,120.0,61.900002,29.4
TRRC072,130.0,62.0,29.700001
TRRC072,140.0,62.0,33.799999
TRRC072,150.0,62.400002,33.700001
TRRC072,160.0,62.599998,33.700001
TRRC072,170.0,61.900002,32.900002
TRRC072,180.0,62.099998,34.5
TRRC072,190.0,61.599998,35.700001
TRRC072,200.0,61.299999,35.599998
TRRC075,0.0,60.0,25.799999
TRRC075,250.0,71.0,25.799999
TRRC079,0.0,60.0,27.799999
TRRC080,0.0,60.0,27.799999
TRRC081,0.0,60.0,27.799999
TRRC082,0.0,61.700001,24.9
TRRC082,10.0,62.200001,24.1
TRRC082,20.0,62.0,24.4
TRRC082,30.0,61.599998,25.9
TRRC082,40.0,60.799999,26.4
TRRC082,50.0,60.400002,26.799999
TRRC082,60.0,59.5,27.0
TRRC082,70.0,59.099998,27.799999
TRRC082,80.0,58.599998,28.6
TRRC082,90.0,58.799999,29.299999
TRRC082,100.0,59.099998,29.5
TRRC082,110.0,57.5,30.0
TRRC082,120.0,55.700001,31.299999
TRRC082,130.0,54.799999,31.4
TRRC082,140.0,54.700001,31.6
TRRC082,150.0,51.900002,32.799999
TRRC082,160.0,50.200001,33.799999
TRRC082,170.0,47.400002,34.099998
TRRC082,180.0,45.599998,34.599998
TRRC082,190.0,43.099998,34.799999
TRRC083,0.0,60.900002,26.9
TRRC083,10.0,61.299999,26.799999
TRRC083,20.0,61.900002,25.6
TRRC083,62.0,64.5,27.799999
TRRC083,90.0,65.5,29.299999
TRRC083,120.0,66.0,30.799999
TRRC083,150.0,67.0,32.299999
TRRC083,200.0,68.0,34.799999
TRRC083,250.0,70.5,37.299999
TRRC083,300.0,70.5,39.799999
TRRC083,350.0,67.0,42.299999
TRRC084,0.0,60.0,27.799999
TRRC084,50.0,60.0,29.299999
TRRC084,100.0,60.799999,30.799999
TRRC084,150.0,59.0,32.299999
TRRC084,200.0,52.5,33.799999
TRRC084,250.0,42.5,35.299999
TRRC085,0.0,60.599998,27.0
TRRC085,10.0,61.400002,26.200001
TRRC085,20.0,62.200001,26.200001
TRRC085,30.0,63.200001,26.4
TRRC085,40.0,63.700001,26.9
TRRC085,50.0,63.5,27.1
TRRC085,60.0,63.0,27.6
TRRC085,70.0,62.700001,27.5
TRRC085,80.0,62.299999,29.4
TRRC085,90.0,61.099998,30.5
TRRC085,100.0,60.5,31.9
TRRC085,110.0,60.099998,32.200001
TRRC085,120.0,60.5,32.599998
TRRC085,130.0,59.400002,31.799999
TRRC085,140.0,58.099998,31.5
TRRC085,150.0,55.799999,31.6
TRRC085,160.0,53.599998,32.0
TRRC085,170.0,51.700001,33.5
TRRC085,180.0,48.900002,34.200001
TRRC085,190.0,46.700001,33.0
TRRC085,200.0,43.299999,32.599998
TRRC085,208.0,42.400002,32.5
TRRC086,0.0,60.900002,27.6
TRRC086,10.0,60.799999,28.1
TRRC086,20.0,60.299999,28.700001
TRRC086,30.0,60.299999,28.799999
TRRC086,40.0,60.200001,28.700001
TRRC086,50.0,59.599998,28.1
TRRC086,60.0,58.799999,28.4
TRRC086,70.0,57.400002,31.700001
TRRC086,100.0,60.0,32.299999
TRRC086,150.0,58.0,33.799999
TRRC086,200.0,51.5,35.799999
TRRC086,250.0,50.5,37.799999
TRRC086,290.0,47.0,25.799999
TRRC086,294.0,47.0,39.799999
TRRC087,0.0,61.0,25.0
TRRC087,10.0,61.0,25.299999
TRRC087,20.0,61.299999,25.6
TRRC087,30.0,62.099998,25.0
TRRC087,40.0,62.5,23.700001
TRRC087,50.0,62.900002,23.4
TRRC087,60.0,63.799999,21.6
TRRC087,70.0,64.400002,21.799999
TRRC087,80.0,64.800003,23.700001
TRRC087,90.0,65.099998,23.799999
TRRC087,100.0,65.199997,24.5
TRRC087,110.0,65.400002,24.799999
TRRC087,120.0,65.5,25.1
TRRC087,130.0,66.0,26.9
TRRC087,140.0,65.900002,27.0
TRRC087,150.0,65.599998,28.5
TRRC087,160.0,65.0,29.4
TRRC087,170.0,65.400002,30.4
TRRC087,180.0,66.0,30.200001
TRRC087,190.0,65.599998,29.700001
TRRC087,200.0,65.599998,29.6
TRRC087,210.0,65.199997,30.1
TRRC088,0.0,60.0,25.799999
TRRC089,0.0,60.900002,25.700001
TRRC089,10.0,61.700001,25.0
TRRC089,20.0,61.700001,24.200001
TRRC089,30.0,63.099998,24.299999
TRRC089,40.0,64.199997,24.700001
TRRC089,50.0,64.800003,25.6
TRRC089,60.0,65.0,25.5
TRRC089,70.0,64.5,27.700001
TRRC089,80.0,63.799999,28.200001
TRRC089,90.0,62.5,29.1
TRRC089,100.0,61.400002,30.700001
TRRC089,110.0,59.700001,32.599998
TRRC089,120.0,60.099998,32.599998
TRRC089,130.0,60.200001,32.5
TRRC089,140.0,60.599998,32.599998
TRRC089,150.0,60.400002,32.700001
TRRC089,160.0,60.5,32.700001
TRRC089,170.0,58.400002,32.799999
TRRC089,180.0,55.599998,33.400002
TRRC089,190.0,54.700001,34.099998
TRRC089,200.0,53.0,35.200001
TRRC089,210.0,50.799999,35.599998
TRRC089,220.0,48.700001,36.0
TRRC089,230.0,46.099998,36.700001
TRRC089,240.0,44.5,36.299999
TRRC090,0.0,60.299999,26.0
TRRC090,5.0,60.200001,27.4
TRRC090,10.0,60.099998,27.799999
TRRC090,15.0,60.0,27.700001
TRRC090,20.0,60.0,26.700001
TRRC090,25.0,59.799999,27.4
TRRC090,30.0,60.799999,27.9
TRRC090,35.0,61.299999,27.799999
TRRC090,40.0,62.200001,27.299999
TRRC090,45.0,62.5,27.299999
TRRC090,50.0,63.099998,26.799999
TRRC090,55.0,63.099998,29.0
TRRC090,60.0,63.5,29.1
TRRC090,65.0,63.900002,29.0
TRRC090,70.0,64.199997,28.299999
TRRC090,75.0,63.799999,29.200001
TRRC090,80.0,64.400002,29.299999
TRRC090,85.0,64.199997,30.6
TRRC090,90.0,64.099998,30.299999
TRRC090,95.0,64.699997,30.9
TRRC090,100.0,64.800003,30.1
TRRC090,105.0,64.599998,29.5
TRRC090,110.0,64.800003,29.5
TRRC090,115.0,65.199997,28.200001
TRRC090,120.0,65.900002,28.5
TRRC090,125.0,65.699997,28.4
TRRC090,130.0,65.800003,29.299999
TRRC090,135.0,65.5,28.799999
TRRC090,140.0,64.900002,29.299999
TRRC090,145.0,64.599998,29.5
TRRC090,150.0,64.5,31.0
TRRC090,155.0,65.0,31.200001
TRRC090,160.0,64.599998,32.400002
TRRC090,165.0,65.099998,32.900002
TRRC090,170.0,65.599998,32.700001
TRRC090,175.0,65.900002,32.400002
TRRC090,180.0,66.0,33.5
TRRC090,185.0,66.099998,32.900002
TRRC090,190.0,65.5,32.900002
TRRC090,195.0,65.199997,34.200001
TRRC090,200.0,64.900002,33.400002
TRRC090,205.0,64.800003,32.5
TRRC090,210.0,64.5,32.900002
TRRC090,215.0,64.5,32.299999
TRRC090,220.0,64.599998,33.299999
TRRC090,225.0,64.5,33.599998
TRRC090,230.0,64.400002,33.900002
TRRC090,235.0,64.599998,32.799999
TRRC090,240.0,64.5,34.0
TRRC090,245.0,64.5,33.5
TRRC090,250.0,64.599998,33.200001
TRRC091,0.0,60.799999,28.4
TRRC091,10.0,60.0,27.700001
TRRC091,20.0,59.599998,28.4
TRRC091,30.0,58.400002,29.6
TRRC091,40.0,57.0,29.9
TRRC091,50.0,54.599998,30.200001
TRRC091,60.0,53.0,31.0
TRRC091,70.0,50.400002,31.6
TRRC091,80.0,48.099998,32.400002
TRRC091,90.0,44.900002,32.5
TRRC091,110.0,36.700001,34.599998
TRRC091,120.0,32.700001,35.799999
TRRC091,130.0,31.5,37.299999
TRRC092,0.0,60.099998,26.0
TRRC092,10.0,60.400002,26.5
TRRC092,20.0,60.099998,27.4
TRRC092,30.0,59.799999,28.1
TRRC092,40.0,59.5,28.799999
TRRC092,50.0,59.599998,28.4
TRRC092,60.0,59.5,29.0
TRRC092,70.0,59.400002,29.6
TRRC092,80.0,59.200001,29.799999
TRRC092,90.0,59.400002,29.9
TRRC092,100.0,58.799999,31.299999
TRRC092,110.0,58.700001,32.400002
TRRC092,120.0,58.099998,33.200001
TRRC092,130.0,58.099998,34.799999
TRRC092,140.0,57.599998,34.799999
TRRC092,150.0,57.5,35.900002
TRRC092,160.0,57.299999,36.599998
TRRC092,170.0,57.5,36.299999
TRRC092,180.0,57.5,36.299999
TRRC092,190.0,57.299999,36.0
TRRC092,200.0,55.799999,36.099998
TRRC092,210.0,54.900002,37.5
TRRC092,220.0,53.200001,38.5
TRRC092,230.0,50.099998,39.200001
TRRC092,240.0,49.099998,39.299999
TRRC093,0.0,60.0,25.799999
TRRC093,35.0,56.0,25.799999
TRRC093,80.0,46.0,25.799999
TRRC093,132.0,35.0,25.799999
TRRC094,0.0,60.0,27.799999
TRRC094,50.0,59.0,27.799999
TRRC094,142.0,56.0,27.799999
TRRC095,0.0,60.0,25.799999
TRRC096,0.0,60.0,25.799999
TRRC097,0.0,60.0,25.799999
TRRC098,0.0,60.0,115.800003
TRRC099,0.0,60.0,25.799999
VMTRC001,0.0,90.0,352.799988
VMTRC001,60.0,88.5,100.800003
VMTRC002,0.0,90.0,352.799988
VMTRC002,66.0,89.0,189.800003
VP401,0.0,60.0,340.799988
VP401,38.0,60.0,340.799988
VP402,0.0,60.0,340.799988
VP402,25.0,60.0,340.799988
VP421,0.0,60.0,340.799988
VP421,35.0,60.0,340.799988
VP422,0.0,60.0,340.799988
VP422,43.0,60.0,340.799988
VP441,0.0,60.0,340.799988
VP441,39.0,60.0,340.799988
VP461,0.0,60.0,340.799988
VP461,45.0,60.0,340.799988
VP462,0.0,60.0,340.799988
VP462,30.0,60.0,340.799988
VP481,0.0,60.0,340.799988
VP481,47.0,60.0,340.799988
VP501,0.0,60.0,340.799988
VP501,43.0,60.0,340.799988
VP681,0.0,60.0,340.799988
VP681,40.0,60.0,340.799988
VP721,0.0,60.0,340.799988
VP721,51.0,60.0,340.799988
VP722,0.0,60.0,340.799988
VP722,44.0,60.0,340.799988
VP741,0.0,60.0,340.799988
VP741,41.0,60.0,340.799988
VP761,0.0,60.0,340.799988
VP761,61.0,60.0,340.799988
VP762,0.0,60.0,340.799988
VP762,55.0,60.0,340.799988
VP781,0.0,60.0,340.799988
VP781,59.0,60.0,340.799988
W45_WB1,0.0,90.0,0.0
W45_WB2,0.0,90.0,0.0
W45_WB3,0.0,90.0,0.0
W45_WB4,0.0,90.0,0.0
W45_WB5,0.0,90.0,0.0
W45_WB6,0.0,90.0,0.0
W45UG001,3.9,-39.299999,272.100006
W45UG001,6.9,-39.400002,266.600006
W45UG001,9.9,-39.0,263.299988
W45UG001,12.9,-38.700001,261.899994
W45UG001,15.9,-38.5,261.0
W45UG001,18.9,-38.299999,260.700012
W45UG001,21.9,-38.0,260.299988
W45UG001,24.9,-37.599998,259.899994
W45UG001,27.9,-37.5,259.899994
W45UG001,30.9,-37.299999,259.799988
W45UG001,33.900002,-37.200001,258.899994
W45UG001,36.900002,-36.900002,259.700012
W45UG001,39.900002,-36.700001,259.700012
W45UG001,42.900002,-36.5,259.799988
W45UG001,45.900002,-36.400002,259.799988
W45UG001,48.900002,-36.299999,259.799988
W45UG001,51.900002,-36.200001,259.799988
W45UG001,54.900002,-36.099998,259.899994
W45UG001,57.900002,-35.900002,259.700012
W45UG001,60.900002,-35.599998,259.399994
W45UG001,63.900002,-35.5,259.200012
W45UG001,66.900002,-35.400002,259.200012
W45UG001,69.900002,-35.299999,259.100006
W45UG001,72.900002,-35.200001,259.100006
W45UG001,75.900002,-35.099998,259.100006
W45UG001,78.900002,-35.0,259.100006
W45UG001,81.900002,-34.900002,258.899994
W45UG001,84.900002,-34.799999,258.799988
W45UG001,87.900002,-34.700001,258.700012
W45UG001,90.900002,-34.5,258.799988
W45UG001,93.900002,-34.299999,259.100006
W45UG002,5.3,12.9,250.699997
W45UG002,8.3,12.9,252.199997
W45UG002,11.3,13.0,254.199997
W45UG002,14.3,13.1,254.800003
W45UG002,17.299999,13.1,255.100006
W45UG002,20.299999,13.2,255.199997
W45UG002,23.299999,13.2,255.100006
W45UG002,26.299999,13.3,255.100006
W45UG002,29.299999,13.3,255.100006
W45UG002,32.299999,13.4,255.100006
W45UG002,35.299999,13.4,255.100006
W45UG002,38.299999,13.4,255.0
W45UG002,41.299999,13.5,255.0
W45UG002,44.299999,13.5,255.0
W45UG002,47.299999,13.5,254.800003
W45UG002,50.299999,13.5,254.699997
W45UG002,53.299999,13.6,254.600006
W45UG002,56.299999,13.6,254.5
W45UG002,59.299999,13.6,254.399994
W45UG002,62.299999,13.6,254.300003
W45UG002,65.300003,13.6,254.100006
W45UG002,68.300003,13.7,253.899994
W45UG002,71.300003,13.7,254.399994
W45UG002,74.300003,13.7,257.0
W45UG002,77.300003,13.8,262.899994
W45UG002,80.300003,13.8,256.200012
W45UG002,83.300003,13.8,254.800003
W45UG002,86.300003,13.8,254.600006
W45UG003,4.4,27.1,245.5
W45UG003,7.4,27.1,249.0
W45UG003,10.4,27.1,250.600006
W45UG003,13.4,27.1,253.0
W45UG003,16.4,27.1,253.699997
W45UG003,19.4,27.0,254.100006
W45UG003,22.4,27.0,254.300003
W45UG003,25.4,27.0,254.0
W45UG003,28.4,27.0,254.300003
W45UG003,31.4,27.0,254.300003
W45UG003,34.400002,27.0,254.199997
W45UG003,37.400002,27.0,254.199997
W45UG003,40.400002,26.9,254.199997
W45UG003,43.400002,26.9,254.100006
W45UG003,46.400002,26.9,254.0
W45UG003,49.400002,26.9,253.899994
W45UG003,52.400002,26.799999,253.800003
W45UG003,55.400002,26.799999,253.800003
W45UG003,58.400002,26.799999,253.800003
W45UG003,61.400002,26.700001,253.800003
W45UG003,64.400002,26.700001,253.899994
W45UG003,67.400002,26.700001,254.100006
W45UG003,70.400002,26.700001,254.300003
W45UG003,73.400002,26.700001,254.300003
W45UG003,76.400002,26.700001,254.199997
W45UG003,79.400002,26.700001,254.0
W45UG003,82.400002,26.700001,253.800003
W45UG003,85.400002,26.700001,253.5
W45UG003,88.400002,26.700001,253.399994
W45UG003,91.400002,26.799999,253.300003
W45UG003,94.400002,26.799999,253.199997
W45UG003,97.400002,26.9,253.199997
W45UG003,100.400002,26.9,253.300003
W45UG003,103.400002,26.9,253.300003
W45UG003,106.400002,26.9,253.399994
W45UG005,5.3,38.900002,244.399994
W45UG005,8.3,38.799999,249.699997
W45UG005,11.3,38.599998,252.100006
W45UG005,14.3,38.5,252.800003
W45UG005,17.299999,38.299999,253.100006
W45UG005,20.299999,38.200001,253.100006
W45UG005,23.299999,38.099998,253.100006
W45UG005,26.299999,38.0,253.100006
W45UG005,29.299999,38.0,253.100006
W45UG005,32.299999,38.0,253.100006
W45UG005,35.299999,38.0,253.100006
W45UG005,38.299999,37.900002,253.0
W45UG005,41.299999,37.900002,253.0
W45UG005,44.299999,37.900002,253.0
W45UG005,47.299999,37.799999,252.899994
W45UG005,50.299999,37.900002,252.899994
W45UG005,53.299999,37.700001,252.899994
W45UG005,56.299999,37.700001,252.899994
W45UG005,59.299999,37.700001,252.899994
W45UG005,62.299999,37.700001,252.899994
W45UG005,65.300003,37.599998,252.800003
W45UG005,68.300003,37.599998,252.699997
W45UG005,71.300003,37.5,252.699997
W45UG005,74.300003,37.5,252.699997
W45UG005,77.300003,37.5,252.699997
W45UG005,80.300003,37.599998,252.699997
W45UG005,83.300003,37.599998,252.600006
W45UG005,86.300003,37.599998,252.5
W45UG005,89.300003,37.5,252.5
W45UG005,92.300003,37.5,252.5
W45UG005,95.300003,37.599998,252.5
W45UG005,98.300003,37.599998,252.399994
W45UG005,101.300003,37.5,252.399994
W45UG005,104.300003,37.5,252.300003
W45UG005,107.300003,37.400002,252.300003
W45UG005,110.300003,37.700001,252.300003
W45UG005,113.300003,37.5,252.300003
W45UG005,116.300003,37.400002,252.300003
W45UG005,119.300003,37.400002,252.399994
W45UG005,122.300003,37.299999,252.300003
W45UG005,125.300003,37.400002,252.300003
W45UG005,128.300003,37.299999,252.199997
W45UG005,131.300003,37.299999,252.199997
W45UG006,0.0,48.0,256.799988
W45UG006,30.0,47.200001,255.600006
W45UG006,60.0,46.799999,255.0
W45UG006,90.0,46.5,254.600006
W45UG006,120.0,46.200001,254.199997
W45UG006,166.0,45.5,253.300003
W45UG006,196.0,48.599998,250.0
W45UG006,227.0,45.299999,254.100006
W45UG011,0.0,56.0,245.800003
W45UG011,30.0,56.5,246.100006
W45UG011,60.0,54.700001,244.199997
W45UG011,90.0,52.799999,242.5
W45UG011,120.0,51.599998,242.100006
W45UG011,176.300003,51.400002,241.600006
W45UG012,0.0,30.0,225.800003
W45UG012,30.0,29.299999,225.5
W45UG012,60.0,28.9,227.300003
W45UG012,90.0,28.1,224.699997
W45UG013,0.0,42.0,227.800003
W45UG013,30.0,42.400002,228.300003
W45UG013,60.0,40.299999,229.300003
W45UG013,98.0,39.799999,227.899994
W45UG016,0.0,35.0,208.800003
W45UG016,30.0,34.799999,208.399994
W45UG016,60.0,34.599998,209.5
W45UG016,90.0,33.599998,208.5
W45UG017,30.0,46.599998,208.100006
W45UG017,60.0,45.5,208.399994
W45UG017,90.0,44.900002,209.5
W45UG017,120.0,44.0,209.5
W45UG017,152.0,43.799999,209.100006
W45UG018,30.0,57.200001,208.699997
W45UG018,60.0,56.799999,210.600006
W45UG018,90.0,56.200001,210.100006
W45UG019,30.0,32.700001,237.699997
W45UG019,60.0,32.200001,237.399994
W45UG020,30.0,53.700001,246.800003
W45UG020,60.0,53.5,247.800003
W45UG020,78.0,53.400002,247.600006
W45UG021,30.0,39.099998,191.800003
W45UG021,60.0,38.200001,193.0
W45UG023,30.0,2.0,272.5
W45UG023,60.0,2.3,270.799988
W45UG023,90.0,2.2,270.200012
W45UG024,35.0,36.0,273.5
W45UG024,65.0,35.299999,271.799988
W45UG024,95.0,34.900002,271.100006
W45UG024,125.0,34.700001,270.399994
W45UG024,155.0,34.700001,269.899994
W45UG024,185.0,34.700001,269.700012
W45UG024,215.0,34.700001,269.100006
W45UG024,260.0,34.599998,267.5
W45UG024,290.0,34.900002,266.799988
