HOLE_ID,X_MGA,Y_MGA,Z_MGA,DEPTH,DATASET,PRE_COLLAR,RC_DEPTH,GRID_NAME,START_DATE,FINISH_DAT,PROSPECT,LOCATION,COLLAR_COM,HOLE_TYPE,HOLE_SIZE,HOLE_PURPO,TENMENT_ID,NATIVE_TIT,LOCATION_S,CONTRACTOR,COMPANY,PROGRAM_NA,GEOLOGIST,LOGGED_BY,DRILLING_S,EQUIPMENT_,GROUTED,MINING_LEV,PLANNED_DE,PLANNED_AZ,PLANNED_DI,TENEMENT_I
TH084B,372757.0,7750481.0,318.94,715.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH085,372659.0,7750454.0,319.2,605.1,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH085A,372659.0,7750454.0,319.2,459.15,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH086,371525.0,7750300.0,327.24,102.75,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH087,370803.0,7750904.0,343.2,406.3,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH087A,370803.0,7750904.0,343.2,417.6000061035156,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH088,371543.0,7750338.0,327.7,81.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH089,371555.0,7750361.0,328.07,43.3,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH090,371543.0,7750383.0,328.37,45.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH091,371536.0,7750367.0,328.04,54.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH092,371527.0,7750349.0,327.87,72.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH093,370926.0,7750836.0,338.66,302.70001220703125,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH094,371511.0,7750315.0,327.43,111.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH095,371587.0,7750382.0,328.38,64.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH096,371593.0,7750394.0,328.61,75.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH097,371585.0,7750377.0,328.38,67.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH098,371583.0,7750374.0,328.16,65.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH099,371531.0,7750450.0,328.96,55.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH100,371525.0,7750439.0,328.91,33.1,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH101,371535.0,7750460.0,329.01,76.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH102,371546.0,7750437.0,329.11,68.2,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH103,371551.0,7750446.0,328.99,91.400002,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH104,371617.0,7750396.0,328.47,65.80000305175781,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH105,371612.0,7750386.0,328.33,58.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH106,371609.0,7750381.0,328.17,56.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH107,371582.0,7750373.0,328.17,62.400002,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH108,371677.0,7750339.0,327.3,47.400002,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH109,371680.0,7750346.0,327.32,56.700001,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH110,371673.0,7750332.0,327.23,37.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH111,371684.0,7750353.0,327.48,72.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH112,371690.0,7750563.0,329.22,663.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH113,371568.0,7750390.0,328.51,93.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH114,371628.0,7750375.0,328.12,52.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH115,371885.0,7750307.0,325.2,60.1,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH116,371796.0,7750309.0,326.07,63.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH117,371731.0,7750313.0,326.6,41.8,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH118,371573.0,7750354.0,327.94,10.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH119,371571.0,7750349.0,327.89,33.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH120,371569.0,7750346.0,327.76,13.2,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH121,371569.0,7750345.0,327.76,25.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH124,371567.0,7750342.0,327.71,35.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH125,371482.0,7750440.0,328.38,46.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH126,371521.0,7750428.0,328.89,22.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH127,371538.0,7750419.0,328.87,35.200001,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH128,371658.0,7750346.0,327.56,66.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH129,371886.0,7750309.0,325.23,71.900002,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH130,371861.0,7750305.0,325.39,60.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH131,371816.0,7750304.0,325.78,57.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH132,371778.0,7750316.0,326.39,53.900002,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH133,371717.0,7750285.0,326.16,51.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH134,370983.0,7750964.0,344.8,351.8,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH134A,370983.0,7750964.0,344.8,531.8,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH134 @ 314.0m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH134B,370983.0,7750964.0,344.8,301.5,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH134 @ 290.250m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH134C,370983.0,7750964.0,344.8,322.8,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH134 @ 290.250m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH134D,370983.0,7750964.0,344.8,571.0,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH134 @ 290.250m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH134E,370982.0,7750964.0,344.8,560.0,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH134 @ 290.250m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH135,371525.0,7750561.0,329.44,249.4,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH136,370847.0,7750987.0,342.1,553.2000122070312,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH136A,370847.0,7750987.0,342.1,555.0,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH136 @ 305..0m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH137,371598.0,7750506.0,329.29,155.100006,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH137A,371598.0,7750506.0,329.29,270.0,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH137 @ 97.20m,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH138,371413.0,7750650.0,331.6,332.1000061035156,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH139,371485.0,7750583.0,329.6,226.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH139A,371485.0,7750583.0,329.6,299.6000061035156,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH139 @ 205.50m,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH140,371427.0,7750542.0,329.02,121.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH140A,371427.0,7750542.0,329.02,129.60000610351562,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH140 @ 103.40m,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH141,371431.0,7750535.0,328.88,129.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH141A,371431.0,7750535.0,328.88,216.8000031,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH140 @ 122.30m,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH142,370633.0,7751136.0,344.9,778.4000244140625,THALANGA,,,MGA_94_55,,,PNTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH143,372694.0,7750477.0,319.1,368.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH144,372994.0,7750638.0,318.18,304.1000061035156,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH144A,372994.0,7750638.0,318.18,409.700012,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH144 @ 240.30m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH144B,372994.0,7750638.0,318.8,724.9000244140625,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH144 @ 388.70m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH145,372631.0,7750465.0,319.34,115.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH145A,372631.0,7750465.0,319.34,334.8,THALANGA,,,MGA_94_55,,,RGTH,,Wedge of TH145 @ 76.50m,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH146,370898.0,7751084.0,337.74,684.7000122070312,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH147,372882.0,7750550.0,318.35,286.9,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH147A,372882.0,7750550.0,318.35,500.7000122070313,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH148,370757.0,7751057.0,341.54,626.9000244140625,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH149,372990.0,7750598.0,318.0,359.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH149A,372990.0,7750598.0,318.0,394.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH150,373139.0,7750599.0,317.37,250.8000031,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH151,370592.0,7751059.0,317.37,444.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH152,370703.0,7751270.0,339.11,821.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH153,373695.0,7750636.0,316.06,330.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH154,373527.0,7750770.0,316.02,132.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH154A,373527.0,7750770.0,316.02,268.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH155,370267.0,7750832.0,349.18,222.2,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH155A,370267.0,7750832.0,349.18,144.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH156,370267.0,7750834.0,349.18,433.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH201,371454.0,7750427.0,328.28,46.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH202,371490.0,7750411.0,328.43,55.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH203,371715.0,7750325.0,326.85,61.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH204,371531.0,7750359.0,328.08,56.700001,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH205,371483.0,7750396.0,328.35,80.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH206,371500.0,7750385.0,328.28,89.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH207,371516.0,7750374.0,328.21,91.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH208,371523.0,7750340.0,327.81,103.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH209,371576.0,7750403.0,328.59,94.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH210,371599.0,7750407.0,328.75,86.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH211,371619.0,7750401.0,328.55,77.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH212,371633.0,7750385.0,328.25,71.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH213,371652.0,7750379.0,328.07,97.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH214,371663.0,7750355.0,327.53,70.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH215,371667.0,7750364.0,327.61,89.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH216,371697.0,7750334.0,327.1,61.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH217,371701.0,7750342.0,327.18,76.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH218,371759.0,7750323.0,326.61,55.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH219,371758.0,7750276.0,325.71,55.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH220,371775.0,7750265.0,325.38,82.900002,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH221,371797.0,7750266.0,325.15,76.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH222,371794.0,7750256.0,325.05,104.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH223,371718.0,7750332.0,327.08,61.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH224,371867.0,7750318.0,325.56,80.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH225,371565.0,7750372.0,328.17,71.6,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH226,371865.0,7750268.0,326.72,76.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH227,371455.0,7750615.0,330.79,265.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH228,371642.0,7750450.0,328.75,200.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH229,371525.0,7750483.0,329.02,151.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH229A,371525.0,7750483.0,329.02,151.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH230,371557.0,7750458.0,329.07,195.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH230A,371557.0,7750458.0,329.07,132.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH231,371505.0,7750489.0,328.97,169.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH232,371556.0,7750502.0,329.2,217.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH233,371517.0,7750512.0,329.24,171.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH234,371543.0,7750475.0,329.09,185.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH234A,371543.0,7750475.0,329.09,172.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH235,371179.0,7750778.0,333.63,167.8000031,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH236,371567.0,7750433.0,329.38,171.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH236A,371567.0,7750433.0,329.38,163.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH237,371212.0,7750847.0,337.18,403.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH238,371614.0,7750484.0,329.09,261.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH239,371579.0,7750458.0,329.05,150.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH239A,371579.0,7750458.0,329.05,149.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH240,371221.0,7750774.0,334.26,375.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH241,371177.0,7750775.0,333.67,264.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH242,371257.0,7750756.0,334.18,405.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH243,371320.0,7750785.0,337.09,405.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH243A,371320.0,7750785.0,337.09,426.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH244,371420.0,7750633.0,331.06,108.1,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH244A,371420.0,7750633.0,331.06,418.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH245,371371.0,7750716.0,333.86,759.1,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH246,371411.0,7750705.0,333.58,159.2,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH246A,371411.0,7750705.0,333.58,402.2000122070313,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH247,371371.0,7750806.0,347.7,369.4,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH248,371350.0,7750675.0,332.07,252.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH249,371419.0,7750631.0,330.9,235.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH250,371483.0,7750665.0,336.92,383.2000122070313,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH250A,371483.0,7750665.0,336.92,415.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH251,372688.0,7750512.0,319.21,455.2000122070313,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH251A,372688.0,7750512.0,319.21,224.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH251B,372688.0,7750512.0,319.21,591.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH251C,372688.0,7750512.0,319.21,538.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH252,372726.0,7750524.0,319.17,391.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH253,372726.0,7750523.0,319.17,291.4,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH254,372688.0,7750511.0,319.27,327.3,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH255,371412.0,7750618.0,330.7,165.60000610351562,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH256,371247.0,7750735.0,333.39,253.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH257,371906.0,7750349.0,325.53,128.4,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH258,371841.0,7750354.0,326.36,200.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH259,371797.0,7750357.0,326.87,135.3000031,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH260,371572.0,7750489.0,329.12,252.2,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH261,371411.0,7750338.0,327.52,108.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1392,Y,,,,,,,,,,,,,,UNK
TH262,372627.0,7750442.0,319.35,250.2,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH263,372710.0,7750445.0,318.93,239.3000031,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH264,372805.0,7750292.0,318.55,61.8,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH265,372664.0,7750455.0,319.23,277.0,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH266,372665.0,7750453.0,319.24,221.5,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH267,372759.0,7750546.0,319.04,346.9,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH268,372717.0,7750543.0,319.14,540.1,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
TH269,372627.0,7750439.0,319.34,176.60000610351562,THALANGA,,,MGA_94_55,,,RGTH,,,DD,,,ML1531,Y,,,,,,,,,,,,,,UNK
